Age,Gender,Nationality,City,City_Tier,Marital_Status,Education,Employment_Status,Monthly_Income_AED,Has_Credit_Card,Has_Loyalty_Card,Shopping_Frequency,Preferred_Channel,Preferred_Category,Avg_Monthly_Purchases,Avg_Basket_Size_AED,Returns_Per_Year,Discount_Seeker,Social_Media_Hours_Daily,Primary_Social_Platform,Responds_To_Influencer_Ads,Clicks_Email_Campaigns,App_Sessions_Per_Week,Last_Online_Purchase_Days,Brand_Loyalty_Score,NPS_Score,Customer_Tenure_Months,Support_Tickets_Last_Year,Referrals_Made,Shops_During_Ramadan,Shops_During_DSF,Prefers_Arabic_Content,Uses_Buy_Now_Pay_Later,Will_Buy,Max_Spend
27,Female,Jordanian,Fujairah,Tier 3,Married,Bachelors,Employed Full-Time,9420,1,1,Rarely,Online,Luxury,17,290,8,1,3.9,TikTok,1,1,20,139,8,10,108,0,5,0,1,1,0,0,2377
36,Female,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,4607,0,0,Weekly,Both,Travel,4,2711,5,1,3.0,YouTube,0,0,2,33,8,7,90,0,6,1,1,0,1,1,3611
63,Male,Emirati,Dubai,Tier 1,Single,Masters,Employed Full-Time,16609,1,1,Weekly,Both,Luxury,4,2192,7,0,4.1,TikTok,1,0,2,69,3,4,106,3,6,0,0,1,0,0,7614
51,Male,Egyptian,Dubai,Tier 1,Single,High School,Employed Part-Time,6394,1,0,Weekly,Both,Travel,18,414,2,0,5.2,Instagram,0,0,18,96,9,0,73,1,9,1,0,1,1,0,3809
50,Female,Indian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,15051,1,1,Bi-Weekly,Online,Sports,19,1258,7,0,6.8,Twitter X,0,1,21,174,10,8,17,0,9,1,0,0,0,1,5178
40,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,12070,1,1,Weekly,Both,Food and Dining,3,1209,8,0,4.1,TikTok,0,1,19,88,5,10,102,0,7,1,1,1,0,1,4603
45,Female,Indian,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,14039,1,0,Bi-Weekly,Online,Home and Living,9,74,6,0,2.9,TikTok,1,0,3,55,7,8,110,5,4,1,1,1,1,1,4648
49,Female,Emirati,Abu Dhabi,Tier 1,Married,Bachelors,Employed Part-Time,6021,0,0,Weekly,Both,Home and Living,7,2010,3,0,4.2,Snapchat,0,1,18,51,9,7,99,4,3,1,1,0,0,1,6525
24,Male,Indian,Ras Al Khaimah,Tier 3,Married,Bachelors,Employed Full-Time,24982,1,0,Bi-Weekly,Online,Travel,2,2415,5,0,5.7,Snapchat,0,0,13,25,7,10,25,2,6,1,1,0,0,1,11883
46,Male,Emirati,Ras Al Khaimah,Tier 3,Divorced,Masters,Employed Full-Time,24893,1,1,Bi-Weekly,In-Store,Groceries,9,2430,5,0,3.1,Snapchat,1,0,3,105,10,2,50,4,1,1,1,0,0,1,12399
25,Female,Pakistani,Dubai,Tier 1,Married,Masters,Employed Full-Time,10188,1,1,Weekly,Both,Electronics,6,611,1,1,3.6,Instagram,0,1,7,23,3,5,71,2,7,1,1,1,0,1,2131
18,Male,Emirati,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,23073,1,1,Bi-Weekly,Both,Sports,6,730,1,0,4.7,Twitter X,0,1,18,178,2,6,105,2,3,1,0,1,0,0,7110
20,Male,British,Abu Dhabi,Tier 1,Divorced,PhD,Student,1940,1,1,Rarely,Both,Fashion,16,2197,4,1,2.7,Instagram,0,1,25,46,7,3,111,2,9,0,0,0,0,1,5619
41,Male,Indian,Dubai,Tier 1,Married,Masters,Employed Full-Time,17145,1,0,Monthly,Both,Beauty,2,2467,0,1,2.1,TikTok,1,0,18,172,10,9,31,3,0,1,1,0,0,1,10490
40,Female,Other,Dubai,Tier 1,Married,Masters,Self-Employed,15927,1,1,Weekly,In-Store,Fashion,16,1666,4,1,1.6,Instagram,0,0,21,141,8,6,32,3,1,1,0,1,0,1,8104
25,Female,Other,Abu Dhabi,Tier 1,Single,Bachelors,Employed Part-Time,17613,0,1,Monthly,Both,Luxury,3,1085,9,1,3.1,Twitter X,0,1,0,176,4,8,115,1,0,0,1,0,1,0,7041
64,Male,Indian,Dubai,Tier 1,Single,Bachelors,Unemployed,278,1,0,Daily,Online,Food and Dining,16,769,2,1,0.9,Snapchat,0,0,25,145,1,5,48,2,4,1,1,1,1,0,3149
54,Male,Lebanese,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,10087,1,1,Bi-Weekly,Online,Electronics,12,2174,2,0,4.9,Facebook,0,0,21,14,6,1,83,3,0,0,0,1,1,1,3714
20,Female,Lebanese,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,6933,1,0,Weekly,Both,Fashion,3,636,7,0,1.8,Facebook,1,1,14,158,9,5,115,6,8,1,1,1,1,1,3109
50,Female,Other,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,22665,1,0,Rarely,Both,Fashion,11,1023,2,0,3.3,Instagram,1,0,10,105,4,2,17,3,3,1,0,1,0,0,6214
45,Male,Filipino,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,12264,1,1,Daily,Online,Sports,11,2779,2,0,2.5,TikTok,1,0,8,122,3,6,61,5,9,1,1,0,1,1,6826
64,Male,Emirati,Dubai,Tier 1,Single,Masters,Self-Employed,29960,1,1,Weekly,Online,Groceries,16,1896,0,1,5.2,Snapchat,1,0,2,158,6,2,57,5,2,1,0,0,1,0,8243
25,Male,Egyptian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,20867,1,1,Rarely,Online,Beauty,5,1421,7,1,6.9,TikTok,0,0,17,33,6,7,57,7,8,1,0,0,0,0,9498
51,Female,Egyptian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,13221,0,0,Bi-Weekly,Both,Fashion,8,1516,9,1,5.2,Instagram,1,1,18,120,4,10,70,7,3,0,1,0,0,0,7315
52,Male,Egyptian,Ajman,Tier 3,Married,Diploma,Student,2956,1,1,Monthly,Online,Groceries,11,740,9,1,4.6,LinkedIn,0,0,15,31,7,10,89,6,0,1,0,0,1,1,2133
49,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Part-Time,17164,1,0,Daily,Online,Fashion,11,137,5,0,5.5,Facebook,0,1,15,23,2,4,33,5,1,1,0,0,0,0,5704
41,Female,Jordanian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,24163,0,1,Bi-Weekly,Online,Home and Living,18,2562,7,1,0.7,TikTok,1,0,27,115,1,2,19,0,3,0,1,0,0,1,13869
31,Female,Other,Abu Dhabi,Tier 1,Divorced,Bachelors,Employed Full-Time,10101,1,0,Rarely,Online,Fashion,19,543,2,1,1.4,Twitter X,1,1,2,54,6,0,15,6,0,1,1,1,1,1,4654
49,Male,Indian,Dubai,Tier 1,Married,PhD,Employed Full-Time,37943,1,0,Bi-Weekly,Both,Home and Living,10,1295,5,1,1.2,Snapchat,0,0,17,175,3,4,35,7,5,0,0,0,1,1,10185
63,Female,Emirati,Abu Dhabi,Tier 1,Single,Bachelors,Student,1674,1,0,Monthly,Both,Groceries,4,2070,1,1,1.2,Instagram,1,0,12,177,3,9,49,2,6,1,1,0,0,0,3947
60,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Student,610,0,1,Rarely,Online,Groceries,10,1191,2,1,2.5,TikTok,1,0,26,84,1,9,96,4,0,1,0,0,1,1,1394
33,Female,Jordanian,Abu Dhabi,Tier 1,Married,Bachelors,Student,4059,1,1,Monthly,Online,Fashion,14,185,3,0,4.5,TikTok,0,1,19,56,2,10,102,5,5,1,1,0,0,1,2571
21,Male,British,Dubai,Tier 1,Married,Bachelors,Student,1526,1,1,Weekly,Both,Sports,6,1027,8,1,1.4,Instagram,0,1,7,92,3,2,36,0,2,0,1,1,0,0,2806
54,Female,Egyptian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,8723,0,1,Weekly,Both,Beauty,5,2284,3,1,7.5,Instagram,0,0,6,8,1,3,96,3,6,1,0,0,0,1,5066
38,Male,Pakistani,Sharjah,Tier 2,Divorced,Masters,Employed Full-Time,26923,1,1,Daily,Online,Travel,15,591,6,1,6.9,YouTube,0,0,25,150,8,9,96,3,1,1,1,0,1,1,5586
31,Female,Filipino,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,26225,0,0,Bi-Weekly,Online,Fashion,5,2676,7,0,7.8,TikTok,0,1,24,62,6,3,104,3,1,1,1,0,0,1,10622
48,Female,Indian,Dubai,Tier 1,Divorced,Masters,Self-Employed,17202,0,0,Rarely,Both,Electronics,6,979,4,1,0.8,LinkedIn,1,1,23,54,9,2,54,7,3,1,1,1,1,1,6827
35,Female,Pakistani,Sharjah,Tier 2,Single,Masters,Student,2879,1,1,Bi-Weekly,Both,Fashion,19,1452,1,1,6.9,Instagram,0,0,28,163,1,5,36,3,7,1,0,0,0,1,1734
24,Female,Lebanese,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,22693,0,0,Rarely,Both,Groceries,17,860,7,0,6.5,Instagram,0,1,22,119,4,5,53,4,2,1,1,1,1,0,6535
27,Female,Other,Sharjah,Tier 2,Divorced,Masters,Employed Full-Time,22139,0,1,Monthly,Online,Fashion,14,461,4,0,7.3,LinkedIn,0,0,21,108,4,0,60,1,7,0,1,0,0,1,8619
24,Male,Other,Dubai,Tier 1,Divorced,Bachelors,Student,3790,0,1,Rarely,In-Store,Electronics,11,266,4,0,4.5,TikTok,0,1,18,88,5,3,98,1,6,0,0,0,0,1,2389
50,Male,Other,Dubai,Tier 1,Single,Masters,Employed Full-Time,22924,1,0,Rarely,Both,Groceries,14,2767,6,1,6.4,LinkedIn,0,0,25,15,2,0,74,2,4,0,1,0,0,1,12124
40,Female,Pakistani,Ras Al Khaimah,Tier 3,Single,Bachelors,Student,953,0,0,Monthly,Both,Sports,5,879,5,0,0.9,Instagram,0,0,19,114,1,6,44,6,3,1,1,0,1,1,3796
38,Male,Pakistani,Dubai,Tier 1,Married,High School,Employed Full-Time,17974,1,1,Monthly,Both,Sports,13,1183,2,1,1.1,YouTube,1,1,23,5,9,6,33,6,9,0,1,0,0,1,9619
36,Female,British,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,20735,0,0,Monthly,Online,Groceries,12,334,6,1,1.4,TikTok,1,0,11,17,5,5,44,7,9,1,1,0,1,1,5231
36,Female,Other,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,17724,1,0,Monthly,In-Store,Beauty,19,2980,0,1,7.4,Instagram,1,0,17,92,8,10,55,5,1,1,1,0,0,0,10782
53,Male,Indian,Abu Dhabi,Tier 1,Single,Bachelors,Employed Part-Time,15414,1,1,Monthly,Online,Sports,10,819,3,1,1.0,Facebook,1,0,14,117,3,1,74,3,8,1,1,0,1,1,4764
46,Female,Indian,Ajman,Tier 3,Married,Masters,Employed Part-Time,14286,1,1,Monthly,Both,Groceries,13,1946,3,0,1.3,Twitter X,0,1,11,131,4,3,44,2,3,0,1,1,1,0,6916
35,Male,Indian,Dubai,Tier 1,Married,High School,Employed Full-Time,19395,1,0,Weekly,Both,Luxury,15,618,5,0,7.5,Instagram,1,1,5,147,4,2,51,7,4,0,1,0,0,0,2398
19,Female,Egyptian,Sharjah,Tier 2,Single,Bachelors,Student,2901,1,0,Bi-Weekly,Both,Food and Dining,13,1371,5,1,1.3,YouTube,0,0,28,102,6,10,99,4,1,0,1,1,1,1,3020
18,Male,Indian,Abu Dhabi,Tier 1,Single,Masters,Self-Employed,15605,1,1,Weekly,Online,Travel,4,2658,9,1,7.0,Facebook,0,1,16,165,4,7,86,2,1,1,0,0,0,1,5583
64,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,7166,1,1,Weekly,Online,Beauty,9,2794,7,1,6.4,TikTok,1,0,22,149,5,1,51,1,1,0,1,0,1,1,8410
22,Female,Emirati,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,16822,1,0,Bi-Weekly,Online,Home and Living,19,2808,0,0,0.8,Instagram,1,0,3,101,5,9,87,1,9,1,1,1,1,1,6097
37,Female,Indian,Ajman,Tier 3,Single,Bachelors,Student,2286,1,0,Rarely,Online,Sports,7,579,6,0,0.7,TikTok,1,0,11,51,8,1,7,6,1,1,1,0,1,0,3359
28,Female,Jordanian,Dubai,Tier 1,Married,Diploma,Employed Full-Time,4299,1,1,Monthly,Online,Groceries,15,2586,3,0,4.5,Instagram,0,0,16,54,9,0,85,5,8,1,1,1,0,0,8584
59,Female,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,24250,0,1,Daily,Both,Luxury,17,1817,5,0,8.0,TikTok,0,0,20,139,8,8,1,1,4,1,1,0,0,1,9319
19,Male,British,Ajman,Tier 3,Divorced,High School,Employed Full-Time,17551,1,0,Monthly,In-Store,Groceries,14,2124,9,1,7.1,Twitter X,1,0,4,158,5,2,13,2,5,0,1,0,0,0,6125
20,Female,Egyptian,Sharjah,Tier 2,Divorced,Bachelors,Employed Full-Time,4563,1,0,Rarely,In-Store,Travel,14,2093,8,0,2.8,Facebook,1,0,28,90,6,7,73,6,3,0,1,1,1,0,1959
40,Male,Jordanian,Dubai,Tier 1,Married,High School,Student,3740,1,0,Monthly,Both,Fashion,9,1191,2,1,3.4,TikTok,1,1,5,113,4,6,48,3,1,1,1,1,0,0,2567
29,Female,Indian,Abu Dhabi,Tier 1,Married,PhD,Employed Full-Time,34526,0,0,Monthly,Both,Electronics,16,1127,7,0,3.4,Instagram,1,0,14,171,2,0,114,7,2,1,1,0,0,0,11534
37,Female,Other,Abu Dhabi,Tier 1,Married,High School,Employed Full-Time,21574,1,0,Weekly,In-Store,Home and Living,2,553,2,1,6.0,YouTube,0,0,27,36,5,10,111,0,2,1,1,1,1,1,4892
22,Female,Filipino,Dubai,Tier 1,Married,Bachelors,Student,1859,1,0,Weekly,Online,Beauty,14,2074,5,0,3.1,Instagram,0,0,7,90,1,5,84,1,9,0,0,0,1,0,2827
54,Female,Other,Dubai,Tier 1,Married,Bachelors,Employed Part-Time,14096,1,0,Bi-Weekly,Online,Electronics,4,201,1,1,1.6,Instagram,0,0,19,120,1,7,47,2,7,1,0,1,0,0,5002
55,Male,Other,Sharjah,Tier 2,Single,Masters,Self-Employed,31466,0,0,Daily,In-Store,Beauty,3,786,8,1,6.1,Facebook,0,0,15,91,1,5,47,0,7,0,0,0,0,1,11594
47,Female,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,13218,1,0,Weekly,Both,Fashion,3,528,1,0,3.9,Twitter X,1,1,12,154,4,8,10,1,5,1,1,0,0,1,3919
26,Male,Emirati,Sharjah,Tier 2,Married,Diploma,Self-Employed,22802,0,0,Rarely,Both,Home and Living,11,1735,4,0,1.1,YouTube,1,0,27,98,5,9,26,1,9,1,1,0,1,1,10867
51,Female,Indian,Sharjah,Tier 2,Single,High School,Employed Full-Time,18613,1,0,Monthly,In-Store,Groceries,5,1289,5,0,6.4,YouTube,0,0,22,60,4,2,50,4,7,1,1,1,1,0,7109
61,Male,Filipino,Dubai,Tier 1,Married,High School,Unemployed,1324,0,1,Weekly,Both,Fashion,16,2928,3,0,4.9,YouTube,1,0,26,90,6,5,47,1,2,1,0,1,1,1,6811
52,Female,Indian,Dubai,Tier 1,Single,Bachelors,Employed Part-Time,23335,1,1,Weekly,Both,Groceries,19,1421,6,1,4.2,TikTok,1,0,14,22,2,9,44,6,6,1,1,0,0,1,10384
39,Female,Indian,Dubai,Tier 1,Single,Masters,Self-Employed,18434,1,1,Weekly,Both,Fashion,9,1413,6,0,5.6,Instagram,0,1,19,24,5,3,1,0,4,0,1,0,0,0,5640
61,Male,Pakistani,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,33190,1,1,Daily,Both,Home and Living,11,899,6,0,4.3,Snapchat,1,0,29,140,6,9,109,0,8,1,1,0,0,1,5589
41,Male,Emirati,Sharjah,Tier 2,Single,High School,Employed Full-Time,10619,0,1,Monthly,Online,Fashion,12,2651,6,1,5.4,Instagram,0,1,12,75,5,2,63,3,8,0,1,0,0,1,5093
34,Female,Indian,Dubai,Tier 1,Single,High School,Employed Full-Time,13119,1,0,Weekly,Online,Luxury,8,1746,9,0,7.0,Instagram,0,1,14,60,6,7,17,6,4,1,0,1,0,1,6968
27,Male,Pakistani,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,30488,1,1,Monthly,In-Store,Electronics,14,1448,9,0,5.1,Instagram,1,1,1,149,8,6,17,7,5,1,1,0,1,1,11281
47,Male,Emirati,Dubai,Tier 1,Married,High School,Employed Full-Time,17327,0,1,Monthly,In-Store,Groceries,17,1610,8,0,5.4,Instagram,1,1,23,80,2,6,39,0,0,0,1,1,0,0,5413
63,Male,Pakistani,Dubai,Tier 1,Married,High School,Self-Employed,5042,1,0,Bi-Weekly,In-Store,Home and Living,15,1376,1,1,5.1,TikTok,1,1,20,164,7,4,43,2,3,1,1,0,0,1,6183
40,Male,Pakistani,Dubai,Tier 1,Single,High School,Employed Full-Time,9444,1,1,Monthly,Online,Electronics,15,1315,4,0,4.5,TikTok,0,1,25,7,6,0,76,2,0,1,0,1,1,1,6269
49,Female,Pakistani,Dubai,Tier 1,Married,High School,Self-Employed,8188,1,0,Weekly,Both,Fashion,12,1451,9,1,1.8,TikTok,1,1,19,53,10,5,41,7,3,1,1,1,1,1,5833
34,Female,Jordanian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,17060,1,1,Bi-Weekly,Online,Groceries,9,1758,8,0,3.0,LinkedIn,0,1,27,156,8,5,15,5,0,1,1,0,1,1,5278
34,Male,Filipino,Dubai,Tier 1,Married,High School,Employed Full-Time,14233,1,1,Monthly,Both,Electronics,12,1462,1,0,5.7,Facebook,0,0,29,24,9,2,1,5,9,1,0,0,1,1,5140
31,Male,Pakistani,Ajman,Tier 3,Married,Bachelors,Self-Employed,7088,0,0,Monthly,In-Store,Beauty,19,2384,2,0,3.7,YouTube,1,1,17,53,8,4,58,5,3,0,1,0,0,0,5853
26,Male,Pakistani,Sharjah,Tier 2,Married,Masters,Self-Employed,17392,1,1,Weekly,Online,Home and Living,12,1803,6,0,3.5,TikTok,0,0,6,13,5,8,54,7,5,0,1,0,1,0,6359
57,Male,Lebanese,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,17127,0,0,Weekly,Online,Fashion,11,2552,8,1,6.2,Instagram,0,1,20,78,4,6,96,1,8,1,1,0,0,1,8883
19,Male,Other,Dubai,Tier 1,Married,Masters,Employed Full-Time,10689,1,1,Weekly,Online,Beauty,6,2010,2,0,0.5,Instagram,1,0,8,95,3,7,75,7,1,1,1,0,0,1,4880
62,Male,Jordanian,Dubai,Tier 1,Single,High School,Employed Part-Time,19453,1,1,Bi-Weekly,Online,Food and Dining,8,676,9,1,5.6,Facebook,0,1,6,72,10,8,5,3,1,1,1,0,0,1,8234
42,Male,British,Dubai,Tier 1,Married,Masters,Employed Full-Time,29522,1,1,Monthly,Both,Travel,11,1314,7,1,4.2,LinkedIn,0,1,8,1,9,5,62,1,5,1,1,0,0,1,10039
56,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,5747,0,1,Bi-Weekly,Online,Electronics,3,2309,7,1,3.3,Instagram,1,0,28,104,7,4,115,3,9,1,1,1,0,1,5526
26,Male,Indian,Abu Dhabi,Tier 1,Married,Masters,Employed Part-Time,21932,1,1,Monthly,Both,Electronics,16,412,3,1,3.1,LinkedIn,1,0,11,115,1,9,82,7,5,1,0,0,1,0,7619
39,Female,Emirati,Dubai,Tier 1,Married,High School,Employed Full-Time,21551,0,1,Weekly,Online,Beauty,6,2695,5,0,1.8,Snapchat,1,1,9,81,3,4,114,6,2,1,0,0,1,1,7448
60,Female,Other,Dubai,Tier 1,Married,PhD,Employed Full-Time,49911,0,0,Monthly,Online,Fashion,9,2230,7,0,3.0,Instagram,1,1,9,41,3,4,82,4,1,0,1,0,0,1,11902
63,Female,Egyptian,Dubai,Tier 1,Married,Bachelors,Student,3048,1,0,Bi-Weekly,Both,Electronics,9,1582,8,0,3.4,Facebook,1,0,12,13,6,3,87,3,2,1,0,0,1,0,3654
21,Female,American,Dubai,Tier 1,Single,Bachelors,Self-Employed,24856,1,1,Daily,In-Store,Fashion,6,2374,1,1,3.8,Snapchat,0,1,4,175,2,1,116,4,3,1,0,0,0,0,6774
43,Female,Indian,Sharjah,Tier 2,Single,Diploma,Employed Full-Time,15931,1,1,Bi-Weekly,In-Store,Electronics,5,1338,0,0,5.5,Instagram,1,1,26,27,4,6,71,5,3,1,1,0,0,1,5434
46,Female,Jordanian,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,4483,0,0,Bi-Weekly,Online,Beauty,1,2702,4,0,3.9,TikTok,1,0,21,123,2,6,46,6,6,1,1,0,0,1,6399
62,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,4451,1,1,Weekly,Online,Beauty,3,706,9,1,6.5,Twitter X,1,0,7,40,5,7,90,6,3,0,0,1,0,1,2207
51,Female,Emirati,Abu Dhabi,Tier 1,Married,PhD,Student,3424,0,1,Monthly,Online,Electronics,3,1433,2,0,5.3,Snapchat,0,1,9,160,4,7,65,7,9,1,1,0,0,0,2038
40,Female,Indian,Ajman,Tier 3,Married,Bachelors,Employed Part-Time,17386,1,1,Rarely,In-Store,Beauty,12,716,5,1,1.9,TikTok,1,0,5,76,4,10,28,6,5,0,1,0,0,0,6063
54,Female,Filipino,Ajman,Tier 3,Married,High School,Employed Full-Time,11207,0,0,Weekly,Online,Beauty,4,2233,0,0,2.6,YouTube,1,0,10,171,4,7,84,4,5,1,1,0,1,0,6356
28,Male,Pakistani,Sharjah,Tier 2,Married,Diploma,Employed Full-Time,8397,1,1,Bi-Weekly,In-Store,Home and Living,16,2862,3,1,1.1,Instagram,0,1,3,52,4,8,41,7,9,1,1,0,0,1,6150
23,Male,Jordanian,Dubai,Tier 1,Divorced,Bachelors,Employed Full-Time,9671,1,0,Weekly,Both,Food and Dining,11,2525,5,1,7.6,Instagram,0,0,1,80,5,5,112,6,2,1,0,0,1,0,4896
35,Male,Emirati,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,12291,0,1,Rarely,Online,Food and Dining,8,2927,1,0,7.1,TikTok,0,0,5,34,2,3,23,1,8,1,1,1,0,1,5858
38,Female,Filipino,Sharjah,Tier 2,Married,Bachelors,Self-Employed,22157,0,1,Weekly,Both,Beauty,9,2692,7,0,1.1,LinkedIn,1,0,12,134,6,1,32,7,9,0,1,1,0,1,9315
59,Female,Filipino,Dubai,Tier 1,Married,Masters,Employed Full-Time,14866,1,1,Weekly,Online,Travel,14,969,3,0,4.8,Snapchat,1,0,28,48,1,4,58,2,4,0,1,0,1,1,5180
53,Female,Indian,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,11412,1,1,Bi-Weekly,Both,Electronics,15,2601,1,0,7.7,Facebook,1,1,11,146,10,5,102,3,9,0,1,0,0,1,9894
58,Female,Jordanian,Ajman,Tier 3,Married,Diploma,Employed Full-Time,22449,1,1,Daily,Both,Beauty,19,2201,0,1,6.1,YouTube,0,0,13,81,2,6,39,1,8,1,1,0,1,1,7606
55,Male,American,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,12589,1,0,Weekly,Online,Sports,9,2000,7,0,4.2,Twitter X,1,0,29,167,3,5,82,7,9,0,1,0,0,1,7536
51,Male,American,Dubai,Tier 1,Single,High School,Employed Full-Time,18929,1,1,Daily,Both,Beauty,17,2591,9,1,2.3,Instagram,1,1,24,7,2,3,33,4,5,1,1,0,0,1,7463
34,Female,Other,Dubai,Tier 1,Married,Bachelors,Employed Part-Time,10332,1,0,Weekly,In-Store,Fashion,9,437,0,0,2.6,Twitter X,0,0,7,6,3,3,58,4,5,0,1,0,0,0,3704
54,Female,American,Dubai,Tier 1,Married,High School,Self-Employed,19979,0,1,Weekly,Online,Electronics,3,1818,6,1,6.0,Facebook,1,0,2,53,8,6,89,6,8,1,1,0,0,1,9179
42,Female,Indian,Dubai,Tier 1,Divorced,Masters,Unemployed,148,1,1,Monthly,In-Store,Groceries,16,2832,6,1,6.4,Instagram,0,0,4,1,3,0,32,0,9,0,0,0,0,1,3915
55,Male,British,Abu Dhabi,Tier 1,Single,Masters,Student,4019,1,1,Rarely,Both,Home and Living,13,954,5,0,4.5,TikTok,1,0,21,29,10,2,112,0,4,1,1,0,1,1,4165
29,Male,Indian,Sharjah,Tier 2,Married,Bachelors,Employed Part-Time,5946,1,1,Bi-Weekly,Both,Food and Dining,17,2430,7,1,1.4,Facebook,0,0,6,92,1,9,114,7,2,1,1,0,1,0,5090
40,Female,Indian,Dubai,Tier 1,Married,Masters,Self-Employed,10291,1,0,Bi-Weekly,Online,Fashion,4,426,9,1,7.5,Instagram,0,1,17,103,8,1,50,3,2,1,1,0,1,1,5024
59,Female,Emirati,Ajman,Tier 3,Single,High School,Unemployed,1646,1,0,Monthly,In-Store,Travel,9,289,0,1,6.8,Instagram,0,0,5,123,8,1,51,2,1,0,0,0,1,1,1787
39,Female,American,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,19084,1,0,Weekly,Online,Electronics,9,2827,0,1,1.6,Facebook,0,1,17,102,7,6,92,0,1,0,1,0,0,0,8297
38,Female,British,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,6421,1,1,Weekly,In-Store,Food and Dining,18,231,0,1,0.9,LinkedIn,1,1,7,98,4,4,77,5,5,1,1,1,0,1,1941
44,Male,Indian,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,24303,0,1,Monthly,In-Store,Luxury,14,1330,5,1,4.5,Instagram,0,0,6,177,5,2,19,6,7,1,1,1,0,0,11483
48,Female,American,Sharjah,Tier 2,Single,High School,Employed Part-Time,11345,0,0,Weekly,Online,Electronics,3,793,6,0,2.6,TikTok,1,0,1,59,10,8,3,5,7,1,1,1,1,1,7611
23,Female,Other,Abu Dhabi,Tier 1,Single,Masters,Self-Employed,13909,1,0,Bi-Weekly,In-Store,Fashion,4,890,9,0,2.6,Snapchat,0,0,3,141,6,8,116,4,7,0,0,0,0,1,3491
44,Female,Emirati,Ajman,Tier 3,Married,High School,Employed Full-Time,12030,1,1,Bi-Weekly,Both,Electronics,1,1328,8,0,1.2,Facebook,1,0,22,45,6,2,91,6,9,1,1,0,1,1,8733
57,Female,Indian,Sharjah,Tier 2,Single,Masters,Employed Full-Time,22268,0,1,Bi-Weekly,In-Store,Food and Dining,18,1118,9,0,7.7,YouTube,1,1,8,174,7,1,17,1,6,0,0,1,0,0,5695
51,Male,American,Ajman,Tier 3,Married,High School,Employed Full-Time,5844,1,0,Monthly,Both,Groceries,4,1058,4,0,6.7,Facebook,0,1,15,122,4,2,43,2,1,1,1,1,0,1,3051
29,Male,Indian,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,18638,0,0,Monthly,Online,Home and Living,10,2925,0,1,1.4,Snapchat,1,0,18,23,8,8,29,7,9,1,0,0,0,1,7591
62,Female,Egyptian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,13081,0,1,Rarely,Both,Fashion,4,647,8,1,7.1,YouTube,0,0,9,32,2,7,113,3,1,0,0,1,1,1,3525
24,Male,Emirati,Fujairah,Tier 3,Divorced,Bachelors,Employed Full-Time,22887,0,1,Monthly,Online,Food and Dining,17,1066,4,0,5.6,Instagram,0,1,25,72,9,2,108,1,9,1,0,0,0,1,10287
27,Female,Pakistani,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,22277,1,0,Weekly,In-Store,Fashion,8,250,5,0,2.9,Instagram,1,1,7,111,6,3,44,7,6,1,1,0,0,1,5013
